Label,Name,SAMPLE_2_10,SAMPLE_2_2,SAMPLE_2_3,SAMPLE_2_4,SAMPLE_2_5,SAMPLE_2_6,SAMPLE_2_7,SAMPLE_2_8,SAMPLE_2_9,SAMPLE_3_10,SAMPLE_3_2,SAMPLE_3_3,SAMPLE_3_4,SAMPLE_3_5,SAMPLE_3_6,SAMPLE_3_7,SAMPLE_3_8,SAMPLE_3_9,SAMPLE_4_10,SAMPLE_4_2,SAMPLE_4_3,SAMPLE_4_4,SAMPLE_4_5,SAMPLE_4_6,Formula
C13-label-1,L-Asparagine,81908.38,45375.54,65526.86,44339.84,128079.9,162140.4,134802.8,39902.96,53088.02,66927.43,43386.19,21632.73,21454.64,145636.0,166479.6,150495.2,57062.42,49283.97,61470.0,17769.43,28652.7,82626.76,118883.6,126228.4,C4H8N2O3
C13-label-2,L-Asparagine,8665.765,0.0,8295.953,2722.018,19457.47,24206.12,21534.61,4327.175,8113.902,3770.368,0.0,2822.721,3053.401,6309.512,9274.724,11776.8,3444.674,8555.578,4552.578,0.0,0.0,0.0,5164.6,19408.51,C4H8N2O3
C13-label-3,L-Asparagine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H8N2O3
C13-label-4,L-Asparagine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7799.205,0.0,0.0,0.0,7173.897,5236.319,C4H8N2O3
N15-label-1,L-Asparagine,3868.784,4048.827,2973.336,3629.475,12822.21,4730.776,0.0,4076.422,3653.634,0.0,0.0,0.0,2399.253,4798.364,11834.84,11458.01,4418.177,0.0,23958.79,3622.262,4861.875,19946.2,69903.77,41023.16,C4H8N2O3
N15-label-2,L-Asparagine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12468.61,3571.791,4480.336,4696.043,18204.98,16072.65,C4H8N2O3
C13N15-label-1-1,L-Asparagine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5148.715,0.0,0.0,0.0,4778.492,8484.809,C4H8N2O3
C13N15-label-1-2,L-Asparagine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3336.486,12151.23,0.0,C4H8N2O3
C13N15-label-2-1,L-Asparagine,563052.3,0.0,0.0,394212.0,0.0,0.0,639558.8,0.0,1221063.0,480536.7,922642.8,1172928.0,0.0,2507447.0,942459.6,644506.2,1170440.0,473794.8,1071874.0,0.0,0.0,520142.0,0.0,0.0,C4H8N2O3
C13N15-label-2-2,L-Asparagine,0.0,19850.78,0.0,0.0,0.0,0.0,0.0,0.0,21671.63,0.0,24793.73,0.0,0.0,25191.06,13470.92,0.0,0.0,12348.06,18531.0,0.0,0.0,5161.481,0.0,7275.646,C4H8N2O3
C13N15-label-3-1,L-Asparagine,27314.81,39524.34,0.0,0.0,0.0,0.0,21593.83,15259.75,81914.27,20663.93,0.0,0.0,41341.28,136209.7,39782.31,0.0,0.0,33223.71,78090.09,0.0,0.0,24338.62,0.0,54532.18,C4H8N2O3
C13N15-label-3-2,L-Asparagine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3756.466,0.0,3323.698,0.0,0.0,0.0,4302.521,0.0,C4H8N2O3
C13N15-label-4-1,L-Asparagine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884.29,0.0,0.0,0.0,0.0,0.0,42179.17,0.0,3776.108,0.0,51270.75,42655.98,C4H8N2O3
C13N15-label-4-2,L-Asparagine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33340.33,5785.183,13989.83,25873.46,51335.29,50199.57,C4H8N2O3
C12 PARENT,Ornithine,330805.5,287611.8,425962.1,316420.9,448139.0,350634.1,414381.0,152850.3,251964.0,311598.0,269918.2,162926.8,200150.5,413920.3,347639.0,364075.0,338672.4,221435.0,312697.0,144592.3,200949.0,436500.8,340470.8,380063.0,C5H12N2O2
C13-label-1,Ornithine,0.0,0.0,12182.48,10772.04,12037.46,0.0,0.0,0.0,0.0,12440.34,9388.823,0.0,0.0,0.0,0.0,15359.1,11236.77,0.0,0.0,0.0,0.0,17509.3,0.0,0.0,C5H12N2O2
C13-label-2,Ornithine,0.0,0.0,0.0,14531.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13-label-3,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13-label-4,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12722.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13-label-5,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
N15-label-1,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
N15-label-2,Ornithine,17469.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13N15-label-1-1,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13N15-label-1-2,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13N15-label-2-1,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13N15-label-2-2,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13N15-label-3-1,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12722.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13N15-label-3-2,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13N15-label-4-1,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13N15-label-4-2,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11919.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13N15-label-5-1,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C13N15-label-5-2,Ornithine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H12N2O2
C12 PARENT,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H7NO4
C13-label-1,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H7NO4
C13-label-2,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H7NO4
C13-label-3,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H7NO4
C13-label-4,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H7NO4
N15-label-1,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H7NO4
C13N15-label-2-1,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H7NO4
C13N15-label-3-1,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H7NO4
C13N15-label-4-1,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H7NO4
C12 PARENT,L-Malic acid,19100000.0,7914086.0,9191392.0,8748402.0,27200000.0,27600000.0,26800000.0,17400000.0,20500000.0,17400000.0,9420877.0,9804171.0,9008075.0,26000000.0,30900000.0,27700000.0,15100000.0,17100000.0,9609987.0,6255078.0,6705088.0,7000226.0,15600000.0,18100000.0,C4H6O5
C13-label-1,L-Malic acid,1029545.0,566610.3,604577.7,634006.5,2367561.0,2571331.0,2525940.0,895737.6,991910.1,981232.1,997187.4,1007459.0,911286.3,2381890.0,2489618.0,2378111.0,872526.4,962074.1,651784.3,466688.8,606437.6,665528.3,3018815.0,3075105.0,C4H6O5
C13-label-2,L-Malic acid,599931.6,560613.6,668560.4,713770.8,3185753.0,3639226.0,3412346.0,452460.8,589734.4,174367.7,93947.4,57614.26,80440.18,276420.8,326920.9,320751.2,140730.8,155524.3,873877.8,374060.5,688147.4,652594.6,4125425.0,4306580.0,C4H6O5
C13-label-3,L-Malic acid,14995.53,42048.99,97225.28,79858.73,525489.7,697303.8,630980.2,15869.69,18826.71,0.0,0.0,13889.47,0.0,13610.86,0.0,0.0,0.0,0.0,2699931.0,395875.6,779071.8,811889.2,2724066.0,2663736.0,C4H6O5
C13-label-4,L-Malic acid,0.0,0.0,0.0,0.0,130381.0,116474.5,58085.15,29910.26,0.0,0.0,0.0,54778.28,0.0,0.0,0.0,0.0,0.0,0.0,5426210.0,1102296.0,1711392.0,1757068.0,10800000.0,10300000.0,C4H6O5
C12 PARENT,Adenine,324959.5,0.0,443120.5,219596.3,395525.4,185148.9,432453.8,284946.1,567611.1,287903.4,581120.6,0.0,448057.2,0.0,397222.2,0.0,0.0,276274.7,469940.8,565975.8,250693.0,245501.2,300868.5,374256.8,C5H5N5
C13-label-1,Adenine,0.0,23569.3,23398.48,0.0,20593.38,0.0,0.0,0.0,30447.2,14135.76,0.0,30359.88,0.0,39244.7,15943.33,17377.41,0.0,0.0,0.0,0.0,7938.668,16816.51,15507.82,18764.1,C5H5N5
C13-label-2,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13-label-3,Adenine,0.0,0.0,2673.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13-label-4,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.111,0.0,C5H5N5
C13-label-5,Adenine,0.0,0.0,2794.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
N15-label-1,Adenine,17448.8,0.0,0.0,8657.624,0.0,0.0,0.0,13014.24,0.0,10921.48,0.0,0.0,0.0,13720.14,0.0,7301.35,0.0,0.0,5873.432,13655.0,6361.002,0.0,0.0,0.0,C5H5N5
N15-label-2,Adenine,0.0,0.0,0.0,18486.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17252.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
N15-label-3,Adenine,0.0,0.0,0.0,0.0,13487.57,0.0,0.0,0.0,13123.01,0.0,0.0,21402.01,19805.96,0.0,12098.47,0.0,33991.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
N15-label-4,Adenine,0.0,0.0,0.0,0.0,1866.729,0.0,0.0,0.0,0.0,0.0,2359.187,0.0,0.0,0.0,0.0,0.0,1896.015,0.0,0.0,2868.832,0.0,2543.699,0.0,0.0,C5H5N5
C13N15-label-1-1,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-1-2,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-1-3,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-1-4,Adenine,0.0,0.0,0.0,0.0,0.0,3202.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4805.035,1748.76,0.0,0.0,4324.893,0.0,3761.068,C5H5N5
C13N15-label-1-5,Adenine,0.0,0.0,0.0,5124.59,0.0,0.0,0.0,2744.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5635.382,0.0,4798.32,C5H5N5
C13N15-label-2-1,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-2-2,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-2-3,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-2-4,Adenine,0.0,0.0,2032.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-2-5,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,24131.62,0.0,0.0,0.0,35728.14,0.0,0.0,0.0,0.0,0.0,0.0,25489.76,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-3-1,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3418.599,0.0,3444.595,0.0,5002.643,0.0,0.0,0.0,4157.808,0.0,2831.137,0.0,0.0,2891.376,C5H5N5
C13N15-label-3-2,Adenine,0.0,0.0,3006.523,1851.641,0.0,0.0,0.0,0.0,0.0,1918.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-3-3,Adenine,0.0,0.0,0.0,1532.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-3-4,Adenine,0.0,0.0,0.0,7202.369,0.0,0.0,5620.748,0.0,0.0,8031.839,0.0,0.0,0.0,0.0,5233.875,0.0,0.0,6717.653,0.0,0.0,0.0,11694.59,0.0,0.0,C5H5N5
C13N15-label-3-5,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.547,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-4-1,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-4-2,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-4-3,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,7913.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400.62,0.0,0.0,0.0,9357.735,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-4-4,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13198.37,0.0,0.0,0.0,0.0,14808.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-4-5,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2583.688,0.0,0.0,0.0,0.0,2209.235,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-5-1,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.05,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-5-2,Adenine,16208.93,0.0,0.0,0.0,0.0,0.0,25288.55,0.0,15631.89,0.0,0.0,0.0,18780.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19722.17,0.0,0.0,0.0,C5H5N5
C13N15-label-5-3,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-5-4,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H5N5
C13N15-label-5-5,Adenine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14186.52,0.0,0.0,0.0,15950.74,7580.087,0.0,15245.29,7593.729,0.0,0.0,0.0,0.0,0.0,26731.03,0.0,C5H5N5
C12 PARENT,Hypoxanthine,64579.2,52777.12,59266.26,61567.66,80472.12,83586.05,97724.44,57484.94,61064.17,62370.08,52758.08,57343.82,52471.61,97212.03,85647.93,78259.36,55752.89,64589.66,53395.39,52841.89,53379.61,76637.23,79659.43,75427.38,C5H4N4O
C13-label-1,Hypoxanthine,0.0,0.0,0.0,0.0,2119.506,2048.713,0.0,0.0,2213.493,0.0,2648.6,2039.953,2339.321,2148.866,0.0,2982.946,0.0,1943.972,0.0,0.0,0.0,3430.039,0.0,2422.555,C5H4N4O
C13-label-2,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3497.127,0.0,0.0,4836.563,21977.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13-label-3,Hypoxanthine,0.0,0.0,0.0,1806.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13-label-4,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13-label-5,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
N15-label-1,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.897,0.0,0.0,C5H4N4O
N15-label-2,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.506,0.0,0.0,0.0,0.0,0.0,C5H4N4O
N15-label-3,Hypoxanthine,7119.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2740.897,7922.391,0.0,0.0,C5H4N4O
N15-label-4,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-1-1,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.845,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-1-2,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-1-3,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-1-4,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-2-1,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,1924.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-2-2,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-2-3,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-2-4,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-3-1,Hypoxanthine,0.0,0.0,0.0,0.0,2872.599,0.0,0.0,2050.561,1943.115,0.0,0.0,0.0,0.0,0.0,2606.762,1571.557,0.0,1795.004,0.0,2480.081,0.0,0.0,0.0,2057.946,C5H4N4O
C13N15-label-3-2,Hypoxanthine,0.0,0.0,0.0,2757.452,0.0,4541.477,0.0,0.0,0.0,3556.802,3535.39,3772.007,0.0,0.0,0.0,0.0,0.0,0.0,4685.807,0.0,0.0,0.0,0.0,5528.962,C5H4N4O
C13N15-label-3-3,Hypoxanthine,0.0,0.0,74862.46,36979.8,31140.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45344.69,0.0,0.0,23900.33,52121.7,C5H4N4O
C13N15-label-3-4,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-4-1,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-4-2,Hypoxanthine,0.0,0.0,51698.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53636.29,0.0,0.0,0.0,65367.39,0.0,0.0,0.0,0.0,0.0,0.0,44652.48,C5H4N4O
C13N15-label-4-3,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212.576,0.0,1785.454,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-4-4,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,4560.876,8126.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-5-1,Hypoxanthine,0.0,0.0,15210.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-5-2,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,4527.805,0.0,0.0,0.0,1662.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
