Original Filename,Sample Name,Component Name,Mass Info,Area,Modified
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Citrate 193/69,193.0 / 69.0,2227.027949,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Citrate 194/68,194.0 / 68.0,431.9602424,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Citrate 194/69,194.0 / 69.0,0,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Citrate 194/70,194.0 / 70.0,0,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Citrate 195/69,195.0 / 69.0,0,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Citrate 195/70,195.0 / 70.0,0,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Citrate 195/71,195.0 / 71.0,602.9557461,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Citrate 196/70,196.0 / 70.0,0,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Citrate 196/71,196.0 / 71.0,0,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Citrate 197/71,197.0 / 71.0,819.52,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Succinate 117/73,117.0 / 73.0,201447.1175,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Succinate 118/73,118.0 / 73.0,1908.363244,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Succinate 118/74,118.0 / 74.0,6490.98724,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Succinate 119/74,119.0 / 74.0,0,True
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Succinate 119/75,119.0 / 75.0,1134.72,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Succinate 120/75,120.0 / 75.0,0,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Succinate 120/76,120.0 / 76.0,0,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Succinate 121/76,121.0 / 76.0,0,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Ribose 5P 229/79,229.0 / 79.0,37761.1,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Ribose 5P 230/79,230.0 / 79.0,113440.48,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Ribose 5P 231/79,231.0 / 79.0,23955.2,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Ribose 5P 232/79,232.0 / 79.0,12166.72,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Ribose 5P 233/79,233.0 / 79.0,24837.76,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,Ribose 5P 234/79,234.0 / 79.0,5043.2,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,glucose 179/179,179.0 / 179.0,382118.62,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,glucose 180/180,180.0 / 180.0,109721.28,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,glucose 181/181,181.0 / 181.0,3100342.372,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,glucose 182/182,182.0 / 182.0,99445.6,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,glucose 183/183,183.0 / 183.0,45672.48,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,glucose 184/184,184.0 / 184.0,12765.6,False
Filename_ABC.wiff (sample 426),A. [13C-glc] Cohort1 0min,glucose 185/185,185.0 / 185.0,47153.92,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,124/ 80 M-1 taurine,124.0 / 80.0,1239051.2,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,128/ 80 M-1 d4 taurine,128.0 / 80.0,260040,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 191/111,191.0 / 111.0,8068400.496,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 192/111,192.0 / 111.0,107168.55,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 192/112,192.0 / 112.0,495654.4,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 193/112,193.0 / 112.0,800295.9,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 193/113,193.0 / 113.0,850098.7,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 194/113,194.0 / 113.0,45073.65,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 194/114,194.0 / 114.0,39370.55171,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 195/114,195.0 / 114.0,11031.23062,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 195/115,195.0 / 115.0,9902.820194,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 196/115,196.0 / 115.0,3883.586812,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 196/116,196.0 / 116.0,1260.8,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 197/116,197.0 / 116.0,0,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 191/67,191.0 / 67.0,526638.16,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 192/67,192.0 / 67.0,11347.2,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 192/68,192.0 / 68.0,26981.3,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 193/67,193.0 / 67.0,6367.04,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 193/68,193.0 / 68.0,56988.36,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 193/69,193.0 / 69.0,56420.9,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 194/68,194.0 / 68.0,1002.671873,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 194/69,194.0 / 69.0,2833.329605,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 194/70,194.0 / 70.0,1512.96,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 195/69,195.0 / 69.0,1425.558628,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 195/70,195.0 / 70.0,302.8500858,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 195/71,195.0 / 71.0,630.4,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 196/70,196.0 / 70.0,567.36,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 196/71,196.0 / 71.0,0,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Citrate 197/71,197.0 / 71.0,903.5953897,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Succinate 117/73,117.0 / 73.0,207628.26,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Succinate 118/73,118.0 / 73.0,2913.794735,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Succinate 118/74,118.0 / 74.0,7047.784613,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Succinate 119/74,119.0 / 74.0,2332.48,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Succinate 119/75,119.0 / 75.0,2773.76,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Succinate 120/75,120.0 / 75.0,0,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Succinate 120/76,120.0 / 76.0,0,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Succinate 121/76,121.0 / 76.0,0,True
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Ribose 5P 229/79,229.0 / 79.0,31898.24,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Ribose 5P 230/79,230.0 / 79.0,83023.68,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Ribose 5P 231/79,231.0 / 79.0,27674.56,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Ribose 5P 232/79,232.0 / 79.0,12528.14933,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Ribose 5P 233/79,233.0 / 79.0,27869.984,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,Ribose 5P 234/79,234.0 / 79.0,30700.48,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,glucose 179/179,179.0 / 179.0,160702.1793,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,glucose 180/180,180.0 / 180.0,125182.1063,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,glucose 181/181,181.0 / 181.0,3164503.309,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,glucose 182/182,182.0 / 182.0,108554.88,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,glucose 183/183,183.0 / 183.0,42362.88,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,glucose 184/184,184.0 / 184.0,7013.2,False
Filename_ABC.wiff (sample 427),B. [13C-glc] Cohort1 5min,glucose 185/185,185.0 / 185.0,53520.96,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,124/ 80 M-1 taurine,124.0 / 80.0,1216041.6,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,128/ 80 M-1 d4 taurine,128.0 / 80.0,293136,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 191/111,191.0 / 111.0,8479112.496,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 192/111,192.0 / 111.0,123154.5745,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 192/112,192.0 / 112.0,535528.05,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 193/112,193.0 / 112.0,1111557.25,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 193/113,193.0 / 113.0,1140555.25,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 194/113,194.0 / 113.0,62942.97407,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 194/114,194.0 / 114.0,60360.8,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 195/114,195.0 / 114.0,32463.00929,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 195/115,195.0 / 115.0,19186.03124,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 196/115,196.0 / 115.0,7618.262879,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 196/116,196.0 / 116.0,3624.8,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 197/116,197.0 / 116.0,630.4,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 191/67,191.0 / 67.0,561436.2,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 192/67,192.0 / 67.0,13734.62251,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 192/68,192.0 / 68.0,29971.80226,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 193/67,193.0 / 67.0,6723.830385,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 193/68,193.0 / 68.0,74759.2438,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 193/69,193.0 / 69.0,81448,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 194/68,194.0 / 68.0,1990.143014,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 194/69,194.0 / 69.0,5232.32,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 194/70,194.0 / 70.0,1868.125894,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 195/69,195.0 / 69.0,3088.96,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 195/70,195.0 / 70.0,2899.84,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 195/71,195.0 / 71.0,1110.74089,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 196/70,196.0 / 70.0,378.24,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 196/71,196.0 / 71.0,945.6,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Citrate 197/71,197.0 / 71.0,1600.7919,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Succinate 117/73,117.0 / 73.0,208527.1505,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Succinate 118/73,118.0 / 73.0,2250.762417,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Succinate 118/74,118.0 / 74.0,8478.88,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Succinate 119/74,119.0 / 74.0,6493.12,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Succinate 119/75,119.0 / 75.0,6177.92,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Succinate 120/75,120.0 / 75.0,0,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Succinate 120/76,120.0 / 76.0,0,True
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Succinate 121/76,121.0 / 76.0,0,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Ribose 5P 229/79,229.0 / 79.0,27863.78,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Ribose 5P 230/79,230.0 / 79.0,107640.8,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Ribose 5P 231/79,231.0 / 79.0,16533.29067,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Ribose 5P 232/79,232.0 / 79.0,10716.8,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Ribose 5P 233/79,233.0 / 79.0,34810.92148,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,Ribose 5P 234/79,234.0 / 79.0,27989.76,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,glucose 179/179,179.0 / 179.0,27012.64,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,glucose 180/180,180.0 / 180.0,123054.08,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,glucose 181/181,181.0 / 181.0,3307969.563,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,glucose 182/182,182.0 / 182.0,109216.8,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,glucose 183/183,183.0 / 183.0,48729.92,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,glucose 184/184,184.0 / 184.0,4601.92,False
Filename_ABC.wiff (sample 428),C. [13C-glc] Cohort1 15min,glucose 185/185,185.0 / 185.0,39291.73565,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,124/ 80 M-1 taurine,124.0 / 80.0,966718.4,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,128/ 80 M-1 d4 taurine,128.0 / 80.0,236242.4,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 191/111,191.0 / 111.0,5234392.9,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 192/111,192.0 / 111.0,94714.80868,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 192/112,192.0 / 112.0,398257.1,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 193/112,193.0 / 112.0,736704.35,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 193/113,193.0 / 113.0,829611.75,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 194/113,194.0 / 113.0,47910.4,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 194/114,194.0 / 114.0,44128,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 195/114,195.0 / 114.0,54844.95,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 195/115,195.0 / 115.0,35910.10849,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 196/115,196.0 / 115.0,10400.26063,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 196/116,196.0 / 116.0,4601.788883,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 197/116,197.0 / 116.0,788,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 191/67,191.0 / 67.0,325130.26,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 192/67,192.0 / 67.0,11025.09396,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 192/68,192.0 / 68.0,22946.74,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 193/67,193.0 / 67.0,6051.84,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 193/68,193.0 / 68.0,55662.4345,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 193/69,193.0 / 69.0,57744.82,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 194/68,194.0 / 68.0,1475.844472,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 194/69,194.0 / 69.0,4854.08,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 194/70,194.0 / 70.0,2080.32,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 195/69,195.0 / 69.0,3152,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 195/70,195.0 / 70.0,4286.72,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 195/71,195.0 / 71.0,747.4643763,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 196/70,196.0 / 70.0,899.233266,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 196/71,196.0 / 71.0,378.24,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Citrate 197/71,197.0 / 71.0,0,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Succinate 117/73,117.0 / 73.0,167039.8135,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Succinate 118/73,118.0 / 73.0,2803.92602,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Succinate 118/74,118.0 / 74.0,7627.84,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Succinate 119/74,119.0 / 74.0,5295.36,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Succinate 119/75,119.0 / 75.0,5421.44,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Succinate 120/75,120.0 / 75.0,1298.147159,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Succinate 120/76,120.0 / 76.0,378.24,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Succinate 121/76,121.0 / 76.0,245.3502015,True
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Ribose 5P 229/79,229.0 / 79.0,23640.12,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Ribose 5P 230/79,230.0 / 79.0,98468.48,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Ribose 5P 231/79,231.0 / 79.0,15463.10194,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Ribose 5P 232/79,232.0 / 79.0,7281.12,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Ribose 5P 233/79,233.0 / 79.0,29597.28,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,Ribose 5P 234/79,234.0 / 79.0,19983.7,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,glucose 179/179,179.0 / 179.0,322640.78,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,glucose 180/180,180.0 / 180.0,144123.0078,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,glucose 181/181,181.0 / 181.0,3219673.44,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,glucose 182/182,182.0 / 182.0,108586.4,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,glucose 183/183,183.0 / 183.0,55160,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,glucose 184/184,184.0 / 184.0,21874.88,False
Filename_ABC.wiff (sample 429),D. [13C-glc] Cohort1 30min,glucose 185/185,185.0 / 185.0,24995.36,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,124/ 80 M-1 taurine,124.0 / 80.0,976253.2,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,128/ 80 M-1 d4 taurine,128.0 / 80.0,223476.8,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 191/111,191.0 / 111.0,5250939.25,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 192/111,192.0 / 111.0,135694.55,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 192/112,192.0 / 112.0,498048.4004,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 193/112,193.0 / 112.0,857190.3,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 193/113,193.0 / 113.0,988786.75,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 194/113,194.0 / 113.0,99288.6,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 194/114,194.0 / 114.0,77540.05,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 195/114,195.0 / 114.0,92672.60542,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 195/115,195.0 / 115.0,36721.25,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 196/115,196.0 / 115.0,21591.3,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 196/116,196.0 / 116.0,3543.118919,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 197/116,197.0 / 116.0,2166.7583,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 191/67,191.0 / 67.0,347445.8324,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 192/67,192.0 / 67.0,15365.4089,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 192/68,192.0 / 68.0,32874.2823,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 193/67,193.0 / 67.0,4083.465784,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 193/68,193.0 / 68.0,65183.68,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 193/69,193.0 / 69.0,61914.43642,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 194/68,194.0 / 68.0,1363.510964,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 194/69,194.0 / 69.0,8636.48,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 194/70,194.0 / 70.0,3215.04,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 195/69,195.0 / 69.0,3908.48,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 195/70,195.0 / 70.0,7186.56,False
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 195/71,195.0 / 71.0,678.2773602,True
Filename_ABC.wiff (sample 430),E. [13C-glc] Cohort1 60min,Citrate 196/70,196.0 / 70.0,1008.64,False
